"ID","longitude","latitude","x_proj","y_proj","richness_true","residuals","local_error_variance","abs_residual"
18326,140.19227,-34.89915,745978.114023962,-3834824.59380447,4.898979486,-10.639407382576,33.349203438131,10.639407382576
18334,142.82929,-35.26951,982109.105874727,-3893742.4741087,6.531972647,-11.6009991189159,27.5874592576626,11.6009991189159
18335,143.5206909,-35.19011528,1045442.34889332,-3890434.93749798,12,-0.172651421449904,32.9585978094023,0.172651421449904
18337,151.4332029,-31.37235805,1823629.59501394,-3556049.3033946,37,0.666091612944996,81.1941336139293,0.666091612944996
18338,151.4336001,-31.34461389,1824137.30483172,-3552984.35511318,29,-6.02503963178568,81.1941336139293,6.02503963178568
18345,151.4357194,-31.34611922,1824309.15275419,-3553181.22301937,34,4.42757690369168,81.1941336139293,4.42757690369168
18349,141.71811,-35.12203,882787.965396887,-3869285.75509247,26,8.18984556680108,65.5709309564564,8.18984556680108
18351,145.4356265,-34.92474722,1221716.12569809,-3878048.07317073,3.343701525,-12.4027432067609,54.2182571851579,12.4027432067609
18352,145.4115051,-34.92896036,1219481.68791636,-3878283.82743836,15.14143844,2.00077285777153,54.2182571851579,2.00077285777153
18356,142.02972,-35.13361,910936.17695718,-3872757.33770535,43.55877175,22.1742382123626,96.152711921062,22.1742382123626
18359,145.1057958,-35.06349183,1190250.18249211,-3890287.06502676,6.882472016,-10.6679275236611,61.9091587397305,10.6679275236611
18365,140.55282,-35.05845,777575.707679035,-3854659.64257843,20.41241452,-1.03026094398652,29.0505923916358,1.03026094398652
18366,142.46083,-35.24806,948964.527068539,-3888581.24027839,13,-4.80598208264626,48.8628075014942,4.80598208264626
18368,147.7946194,-34.07806944,1446839.20744884,-3808995.70171064,11,-5.83368596753267,33.8640944099604,5.83368596753267
18370,143.7209488,-35.21938183,1063265.98102503,-3895328.47751512,10,-5.25009370468313,25.5698928641653,5.25009370468313
18372,144.6849469,-35.11018451,1151642.22955244,-3891596.84631021,35.67621345,23.0427111957856,75.4692976403569,23.0427111957856
18377,146.2353335,-34.15417616,1303684.34137035,-3800635.70637254,32,-3.98905340682302,41.6124405946418,3.98905340682302
18384,146.2385067,-34.16321428,1303861.69523874,-3801669.26798142,31,-1.28072284491634,41.6124405946418,1.28072284491634
18385,146.2035035,-34.13593694,1301006.92204944,-3798290.73057111,35,2.40757465795148,40.8937869122844,2.40757465795148
18390,146.2237645,-34.11442254,1303121.57215473,-3796113.79809435,27,-7.61594460433466,41.6124405946418,7.61594460433466
18398,146.2448427,-34.12176874,1304953.54519259,-3797142.78018874,33,2.05737019375768,41.6124405946418,2.05737019375768
18399,146.2043078,-34.10798509,1301426.0100235,-3795202.28642446,31,4.24166935342148,40.8937869122844,4.24166935342148
18401,146.2066065,-34.09402138,1301808.49684866,-3793678.67550763,26,-8.09006384260407,40.8937869122844,8.09006384260407
18404,146.2330269,-34.07688274,1304431.90984864,-3792049.34860057,54,16.7624858109152,41.6124405946418,16.7624858109152
18405,146.2432242,-34.12085693,1304817.19955399,-3797025.23783335,37,5.82152964251036,41.6124405946418,5.82152964251036
18406,146.1953573,-34.07996959,1300955.63669161,-3792007.24482059,30,-5.41181866354816,40.8937869122844,5.41181866354816
18413,146.2312887,-34.12168462,1303718.06389637,-3796995.08028597,26,-4.53194537298241,41.6124405946418,4.53194537298241
18414,146.2318309,-34.12168802,1303767.48668101,-3797000.99007531,17,-13.5319453729824,41.6124405946418,13.5319453729824
18420,148.5685243,-32.98228708,1533158.44224324,-3696708.62833429,32,-3.03393628087099,44.7932720278457,3.03393628087099
18421,148.547182,-33.01637469,1530702.77280678,-3700228.7255154,38,2.94777438105532,45.097301169586,2.94777438105532
18422,148.4955508,-33.09682254,1524796.19094684,-3708522.2765052,33,-1.41378007901034,64.0058982693671,1.41378007901034
18423,148.540674,-33.01149474,1530174.4977693,-3699610.19856943,40,-0.965545199142348,45.097301169586,0.965545199142348
18428,148.5369751,-33.01424606,1529794.55437314,-3699870.67420128,50,5.16468257470263,45.097301169586,5.16468257470263
18429,148.5110457,-33.0316989,1527158.00745624,-3701493.76026021,52,11.227626848519,45.097301169586,11.227626848519
18436,149.6173617,-32.76781862,1632908.55598046,-3685955.50746523,46,17.718987510781,92.6860260810473,17.718987510781
18443,143.9692827,-35.23945364,1085519.54538028,-3899639.0578854,18,2.51222648419541,45.1883642405158,2.51222648419541
18448,145.48479,-34.97179603,1225618.50844284,-3883724.82919531,17,1.58120118018707,50.4503219002345,1.58120118018707
18454,148.1289694,-34.01178333,1478236.11311785,-3805490.62084378,31,11.0077851366781,42.2592057243672,11.0077851366781
18464,144.8466741,-35.1485602,1165847.47519484,-3897310.40187766,5.964809081,-7.15061149008712,82.1773070178246,7.15061149008712
18470,144.8146046,-35.1222118,1163240.3516076,-3894102.53012346,24,10.6967789917807,84.8725598885947,10.6967789917807
18472,144.8377941,-35.13074149,1165243.11930775,-3895257.72189267,8.258966419,-5.9551089004956,85.6360965286732,5.9551089004956
18473,144.8061983,-35.14884338,1162183.43826089,-3896972.95047637,32,19.2541542094348,83.2955657062193,19.2541542094348
18483,140.2523,-35.00202,750697.97782366,-3846598.29541541,16.32993162,-2.06926452292821,37.8731994960623,2.06926452292821
18486,147.944766,-34.1723111,1459214.25002295,-3821127.76473846,23,2.633311845374,34.3660777911793,2.633311845374
18488,139.4154,-34.8576,675589.143454064,-3825887.14072781,2.449489743,-8.72729882488333,62.5797864740829,8.72729882488333
18489,139.41606,-34.85703,675652.886262774,-3825827.30299209,4.082482905,-7.74360879281032,63.5198380748253,7.74360879281032
18490,139.46322,-34.8154,680215.113955793,-3821452.20442429,16.32993162,-1.72509091472075,55.9191873357395,1.72509091472075
18491,139.50246,-34.81267,683805.270191468,-3821358.35291861,17.96292478,-3.76833809047635,58.0582847134206,3.76833809047635
18492,139.45672,-34.80297,679704.066079729,-3820036.4832165,43.27431879,22.3400094314323,57.4583233899349,22.3400094314323
18496,139.50736,-34.79177,684387.9821159,-3819062.35352174,30.21037349,4.95625610220952,65.0919125822148,4.95625610220952
18498,140.3671,-35.10772,760356.816326258,-3859010.00205927,22.86190427,5.54383550672914,25.8780740624227,5.54383550672914
18504,144.3728645,-35.22863055,1122124.96325469,-3901928.1203082,3.181082915,-5.41549149457547,51.4696842581856,5.41549149457547
18511,145.317837,-35.05740489,1209508.67601278,-3891605.09043982,8,-10.0619242082259,38.1829046120539,10.0619242082259
18512,145.3394427,-35.09016041,1211084.01480755,-3895433.39023061,25,2.90680494582327,37.7518259181206,2.90680494582327
18514,141.05171,-35.12397,822342.336476577,-3865053.77297304,16.07760735,0.256609289024269,27.6084472458089,0.256609289024269
18520,146.2275662,-34.05402268,1304216.75442285,-3789460.81244764,19,-8.44428659534065,41.6124405946418,8.44428659534065
18534,146.2156815,-34.05033999,1303177.39816247,-3788931.49502175,27,-4.77269373584165,41.6124405946418,4.77269373584165
18535,146.2525569,-34.04606053,1306596.93302155,-3788833.97830826,33,2.87315609144235,41.6124405946418,2.87315609144235
18542,143.05064,-35.35987,1001265.99746744,-3905468.62796541,13.88044188,1.52879674552903,37.5147441154555,1.52879674552903
18545,148.1279536,-34.15173598,1476179.10190182,-3820956.94796286,20,-5.11469605731532,44.8300342346897,5.11469605731532
18546,148.1367417,-34.15430621,1476943.09837729,-3821342.72922646,22,-2.629033098755,44.8300342346897,2.629033098755
18548,148.1590434,-34.09148532,1479856.79373293,-3814653.85753385,16,-8.340803026701,40.2351338335038,8.340803026701
18550,148.4575482,-33.26207107,1518932.10878194,-3726370.60000052,19,0.472417449267663,63.3933752063023,0.472417449267663
18556,140.2046,-35.05071,746017.161077531,-3851724.11775292,6.531972647,-4.82756350320039,34.6006901381901,4.82756350320039
18557,140.18152,-35.01692,744162.000989365,-3847838.37539156,10.61445555,-0.592197900829127,34.6224096528218,0.592197900829127
18558,140.1888,-35.02144,744791.049196853,-3848382.5981298,13.06394529,1.40055475111693,34.6224096528218,1.40055475111693
18559,140.10437,-34.99545,737305.589250135,-3845007.38155217,2.449489743,-10.9250733125357,35.8993606914764,10.9250733125357
18568,140.72507,-35.19987,792138.307425676,-3871410.0294079,8.164965809,-5.56662683085721,36.7423755104593,5.56662683085721
18569,144.5149531,-35.2637285,1134588.6524074,-3907066.86977471,26,9.75892898915591,71.1590665778582,9.75892898915591
18570,144.5385815,-35.29953357,1136333.85019938,-3911238.31442549,14,-0.303438874320465,66.7927831265095,0.303438874320465
18576,144.4716817,-35.21814838,1131172.15778175,-3901639.56423758,18,0.54496044295847,67.0072404329375,0.54496044295847
18581,144.4365852,-35.30259226,1127086.5221154,-3910673.19581017,9,-9.8481535296162,56.2436029935538,9.8481535296162
18588,145.1748843,-35.12465045,1195802.24639261,-3897698.67878336,18,-0.737185123890974,57.3939497363342,0.737185123890974
18593,140.88858,-35.14208,807406.19899052,-3866022.40390599,9.797958971,-6.23244339729987,27.7035044660477,6.23244339729987
18596,148.3922389,-33.93424444,1503339.87869124,-3799986.50188824,40,16.6811475646616,43.9911463676331,16.6811475646616
18597,146.1137739,-34.88019024,1283682.44075215,-3879768.20504834,33.29779922,13.932623178264,82.9225199892939,13.932623178264
18598,147.112493,-34.45310538,1379720.21945314,-3842937.98879583,13,-10.2053205260763,27.4517613828078,10.2053205260763
18601,140.51937,-35.1499,773861.365028473,-3864605.15050421,13.88044188,-4.58743087644977,28.0014136147375,4.58743087644977
18603,143.13308,-35.49425,1007417.0549019,-3920994.32782595,5.715476066,-6.541811489034,53.5595771166078,6.541811489034
18615,145.2155075,-35.18046793,1198835.24804303,-3904253.73722697,23.7841423,4.61586771150301,73.1322808047132,4.61586771150301
18619,148.1768917,-33.85393889,1484827.68522799,-3788584.60647567,19,-6.60047814384933,44.0211232995363,6.60047814384933
18621,149.6253057,-32.73996178,1634068.32356868,-3682973.47615389,24,-2.9233229377,92.6860260810473,2.9233229377
18622,149.6253086,-32.73569678,1634134.14165933,-3682501.39037319,26,-1.23972575017684,92.6860260810472,1.23972575017684
18626,142.04167,-35.32333,910362.946160847,-3893872.05941932,18,1.55507573809731,79.1778279702721,1.55507573809731
18627,140.49063,-35.14835,771266.051225115,-3864259.36019837,21.2289111,2.56832488534885,25.9434973612901,2.56832488534885
18629,143.32695,-35.46815,1025171.27851634,-3919647.63228054,9.797958971,-7.66732769111573,35.4417209726981,7.66732769111573
18634,142.21306,-35.41083,925091.424678433,-3904798.21085282,19,2.96305280048654,77.4329936483556,2.96305280048654
18637,142.18222,-35.39722,922424.313552283,-3903067.44280977,3,-13.8434304381539,84.2634310019476,13.8434304381539
18640,145.3184663,-35.18742337,1208060.86791234,-3905992.8820708,16,-2.83856627086071,60.0868989595771,2.83856627086071
18642,141.387,-35.23759,851821.859766796,-3879852.4925874,11,-5.49185228386345,70.8565203170196,5.49185228386345
18647,142.40083,-35.40278,942134.995525711,-3905278.64985366,15,-4.08042566377095,51.5209275440931,4.08042566377095
18649,148.908074,-33.424803,1557875.66939806,-3749808.98368251,32,0.975338817637994,95.397487926315,0.975338817637994
18652,148.896362,-33.421846,1556846.3785093,-3749339.01668642,41,11.489188126143,92.368278223046,11.489188126143
18657,141.18866,-35.25064,833750.641547421,-3879991.18717328,15.51343504,-6.66017640041173,49.0404288833029,6.66017640041173
18670,151.1669106,-31.47656801,1797085.69128913,-3563810.36173546,44,11.505124494236,102.993963383742,11.505124494236
18677,149.0090427,-33.40707417,1567386.55946874,-3749082.34107631,58,29.892948187994,71.0268544342959,29.892948187994
18679,149.0093164,-33.46420885,1566565.02621354,-3755406.87674629,23,-7.46076353512132,74.6123676920655,7.46076353512132
18681,149.0052962,-33.46063089,1566249.95583268,-3754961.75133169,36,13.3780882023785,74.6123676920655,13.3780882023785
18686,149.0165761,-33.45527181,1567362.16648129,-3754507.20483527,29,8.82493834797792,74.6123676920655,8.82493834797792
18699,150.2071782,-31.81190208,1702396.50755536,-3587799.67412586,22,-6.7687323558205,67.355874545489,6.7687323558205
18700,150.2404021,-31.82565747,1705262.83857321,-3589766.45997625,23,-7.1993644406715,67.355874545489,7.1993644406715
18704,139.40955,-34.96647,674354.550996491,-3837950.32734727,25.31139401,7.44875803921079,50.7007439545381,7.44875803921079
18706,145.3674309,-35.11242255,1213357.17944524,-3898161.51651368,27,4.34743960380094,58.0373281396818,4.34743960380094
18708,145.3747398,-35.07422058,1214462.200238,-3894005.17744582,12,-7.96370048223455,37.842734468803,7.96370048223455
18710,140.86636,-35.27236,804386.502172188,-3880333.63355108,4.082482905,-11.2529160977544,30.3716391744352,11.2529160977544
18714,149.2640512,-33.15342047,1594559.09067823,-3724170.53268583,40,7.91190409272534,120.611728915099,7.91190409272534
18719,149.2724982,-33.14176953,1595509.90875628,-3722986.65922915,50,23.3544414042153,120.611728915099,23.3544414042153
18722,149.2692835,-33.14388411,1595182.9427539,-3723180.52400655,51,19.7498666348723,120.611728915099,19.7498666348723
18729,143.18229,-35.5425,1011390.02149456,-3926723.52150816,14.69693846,0.561306357040888,62.2333231842341,0.561306357040888
18730,143.52417,-35.47639,1042890.61636556,-3922155.85085146,10.61445555,-2.66387210686836,33.4590324175306,2.66387210686836
18733,148.56595,-33.36838889,1527346.09239369,-3739434.26170121,3,-17.0288494193883,84.5996722951545,17.0288494193883
18734,148.5431113,-33.43296391,1524321.36524168,-3746309.6635094,40,14.2575554138183,85.7840446125215,14.2575554138183
18737,148.580428,-33.35818652,1528820.83956357,-3738478.01891872,20,-1.17842870653233,84.5996722951545,1.17842870653233
18738,148.5431265,-33.43382047,1524310.41154676,-3746404.65770315,27,1.69394598857134,85.7840446125215,1.69394598857134
18745,140.38752,-35.16418,761797.865416687,-3865397.28941876,10.61445555,-4.5748605625067,22.4458310786742,4.5748605625067
18749,139.52073,-34.84372,685265.234992952,-3824906.04663706,8.164965809,-6.0449432709206,55.7021060417863,6.0449432709206
18750,139.53369,-34.80721,686684.223846327,-3820919.20560777,29.39387691,15.7388560723372,58.0582847134206,15.7388560723372
18751,139.59683,-34.85265,692132.031449953,-3826308.37837355,6.531972647,-6.38066572400723,55.7535061539989,6.38066572400723
18752,145.6122206,-35.17897682,1234706.13362069,-3907867.21160815,15,-4.52604948536139,95.137127033287,4.52604948536139
18753,147.9060109,-34.36788142,1452979.46748342,-3842310.84335221,24,3.84418393075833,26.5339952280988,3.84418393075833
18754,147.9045171,-34.37562087,1452736.64880894,-3843149.45746573,20,0.285709733906653,30.5722254413288,0.285709733906653
18760,149.7657884,-33.49695223,1635289.80514216,-3768507.24468538,54,21.6098542026205,135.578941744848,21.6098542026205
18761,149.7726231,-33.38823411,1637597.6253771,-3756576.55647512,27,-6.54235448658265,180.436876939338,6.54235448658265
18765,149.7712095,-33.39211537,1637408.13899139,-3756987.53158176,49,20.852526456021,180.245207115193,20.852526456021
18767,149.7612958,-33.49915312,1634844.90135764,-3768693.02024678,33,-1.05527049432566,135.578941744848,1.05527049432566
18771,149.7652107,-33.49164598,1635319.06235345,-3767913.32510596,28,-4.87154648202066,138.796428900288,4.87154648202066
18772,149.7648812,-33.48128548,1635449.2071946,-3766763.89484646,47,16.2694457048621,159.869032747288,16.2694457048621
18777,149.7763778,-33.431925,1637264.91185033,-3761454.74866757,21,-7.40399097453399,179.801847240655,7.40399097453399
18781,146.5065178,-34.80284834,1320227.19263738,-3875216.93150759,24,2.51099664554571,74.9902253003577,2.51099664554571
18783,146.4918713,-34.79704385,1318973.07966924,-3874423.73739578,24,1.7894276729575,74.9902253003577,1.7894276729575
18785,144.5420683,-35.33636041,1136247.58290782,-3915343.39601053,17,0.17314227495827,66.0984872496277,0.17314227495827
18791,148.581,-34.04984,1518886.3339903,-3815001.2757099,21,-0.673822759279176,39.0221854556106,0.673822759279176
18794,140.78816,-35.35129,796700.082817636,-3888596.89873767,6.531972647,-7.85126572219274,37.0900978463147,7.85126572219274
18795,149.7046667,-33.33465,1632202.59096426,-3749782.37876196,20,-8.14275232412898,151.350494577136,8.14275232412898
18796,149.7666797,-33.34989706,1637646.80114544,-3752261.83342217,22,-5.35770903875934,163.664668766429,5.35770903875934
18797,149.775168,-33.31441119,1638973.60714718,-3748447.11478348,23,-14.114545700356,151.485893268687,14.114545700356
18804,139.47936,-34.96776,680692.442323314,-3838463.83047678,11.43095213,-2.91026839711517,54.8503867858518,2.91026839711517
18810,149.1093944,-33.1127023,1580967.62941901,-3717741.91702458,13,-13.5344617705453,120.640732538097,13.5344617705453
18812,149.110838,-33.113692,1581085.46390566,-3717869.33077348,14,-13.2091863283873,120.640732538097,13.2091863283873
18818,149.1190189,-33.10295069,1581997.14754004,-3716781.65940681,25,-8.62459848889369,120.640732538097,8.62459848889369
18821,149.2505503,-33.15627506,1593276.78166913,-3724317.99032461,37,10.9550662530037,120.611728915099,10.9550662530037
18823,149.1636634,-33.16546761,1585162.78091691,-3724254.48224925,27,-4.70177882145266,134.228943737923,4.70177882145266
18826,149.1463027,-33.16802256,1583530.88403377,-3724321.95011243,36,2.75708196585801,101.954525170071,2.75708196585801
18827,149.2503551,-33.15470929,1593282.40233299,-3724142.28135484,15,-9.631487706339,120.611728915099,9.631487706339
18828,149.1695337,-33.1622093,1585750.42601855,-3723966.7281793,37,5.84063985085366,134.228943737923,5.84063985085366
18831,149.1734932,-33.15104869,1586280.95935528,-3722780.70296994,32,-0.180299058227661,130.990735111483,0.180299058227661
18839,149.1746216,-33.15984811,1586252.84540034,-3723768.57279513,49,16.3959452251783,134.228943737923,16.3959452251783
18841,147.8238583,-34.34238056,1445864.53878246,-3838559.44818179,19,-0.142859560073003,24.5560935087855,0.142859560073003
18846,147.4431882,-34.37966022,1410752.60930444,-3838426.03896434,25,-1.93927358214933,27.2893583574496,1.93927358214933
18848,147.4188302,-34.37368359,1408618.47000917,-3837496.25133582,23,-2.93232405592135,27.2893583574496,2.93232405592135
18849,147.4336061,-34.36079223,1410134.87119392,-3836233.43406708,25,-0.415001303040331,27.0914212017834,0.415001303040331
18852,148.4520611,-33.89434444,1509367.3304741,-3796278.89251257,16,-8.25534165688567,47.0666516672697,8.25534165688567
18868,141.95444,-35.46194,901271.751198753,-3908611.74323947,14.31487312,-2.2226523405329,49.3945784844358,2.2226523405329
18869,141.97778,-35.48028,903221.653339616,-3910808.29755107,18.77942136,-1.13141467249175,52.1545505241638,1.13141467249175
18872,141.99861,-35.44556,905405.048644928,-3907109.40040565,33,17.141729798477,58.3237392628211,17.141729798477
18874,139.3617,-34.81258,670990.73677179,-3820602.00249828,20.41241452,2.83319606687848,70.1152985725887,2.83319606687848
18883,149.5761981,-32.71344993,1629950.63908741,-3679411.23979298,25,-4.45654210460263,92.6860260810473,4.45654210460263
18884,149.5582228,-32.62734451,1629612.72500096,-3669648.69128046,18,-13.19790144235,97.647019496455,13.19790144235
18885,149.5615545,-32.67317347,1629218.06242498,-3674765.3795113,24,-6.95017364751934,93.2760074776764,6.95017364751934
18886,149.5835649,-32.71555252,1630597.2492077,-3679738.01716663,21,-12.399690807791,92.6860260810473,12.399690807791
18890,149.5875899,-32.67209795,1631634.64528737,-3674978.56897183,38,5.45206751958032,93.2760074776764,5.45206751958032
18892,149.5625833,-32.62711389,1630018.41178689,-3669678.78416162,25,-5.85870333515027,97.647019496455,5.85870333515027
18895,149.5868226,-32.71386227,1630923.36167885,-3679592.47989885,33,-0.406452275843321,92.6860260810473,0.406452275843321
18899,149.5671037,-32.64168066,1630212.12597702,-3671349.3311247,30,-7.26269521936016,97.647019496455,7.26269521936016
18902,149.5707397,-32.64025366,1630569.28187264,-3671237.73434483,17,-18.7325042113292,97.647019496455,18.7325042113292
18906,139.30573,-34.556,667527.539745687,-3791789.66989196,21.2289111,2.802001758227,50.7831564535322,2.802001758227
18911,144.5904681,-35.37939597,1140147.52855787,-3920534.94069468,22,4.58406286286433,63.8975487267296,4.58406286286433
18913,144.5658929,-35.36759927,1138058.03200083,-3919011.00430558,15,-2.92966406683854,63.8975487267296,2.92966406683854
18914,144.6002389,-35.35873611,1141255.57950697,-3918337.02585199,22,4.74955015640286,60.8937012755338,4.74955015640286
18915,144.6595936,-35.38687638,1146304.58856144,-3921980.86003587,17,-1.8599646108843,62.2627397386889,1.8599646108843
18919,147.3370073,-34.45783303,1400056.7200615,-3845903.42873731,15,-9.18528574636369,25.9014598917166,9.18528574636369
18922,145.9302579,-35.10864465,1264292.00961471,-3903201.37025799,33.29779922,15.1907692889861,97.3940588320084,15.1907692889861
18934,151.358632,-31.39078407,1816374.1163457,-3557026.33116722,32,3.63699957132166,68.8721944346956,3.63699957132166
18935,151.3572579,-31.39058605,1816249.52251767,-3556984.87821293,28,2.20478677369498,68.8721944346956,2.20478677369498
18954,148.3358716,-33.83185847,1499654.7943039,-3787998.69084723,24,-4.49970215670365,43.3760834955332,4.49970215670365
18956,148.3615131,-33.80902865,1502321.07830779,-3785774.29326983,30,2.29151723422531,40.6799092373948,2.29151723422531
18959,148.3320438,-33.84563462,1499109.41752421,-3789477.78514241,23,-3.818817032766,46.2143513107642,3.818817032766
18961,149.3280306,-33.49803056,1595229.73165597,-3763091.73884765,14,-16.9741567195187,173.158998709152,16.9741567195187
18966,144.3749977,-35.41796664,1120282.31866712,-3922895.03089806,3.976353644,-6.06666585744972,42.3215887905523,6.06666585744972
18969,141.8628,-35.4494,893098.732950204,-3906578.88999796,28.57738033,10.2800614611838,49.3945784844358,10.2800614611838
18979,143.69706,-35.51227,1058128.5364693,-3927547.7375435,11.43095213,0.171676849383211,37.1021669015493,0.171676849383211
18980,143.6056,-35.50317,1049969.55111338,-3925786.26482595,19.59591794,4.44374109588806,38.454250732112,4.44374109588806
18982,149.7593504,-33.29259402,1637862.07091098,-3745831.8636766,17,-13.9898941755223,151.485893268687,13.9898941755223
18983,149.7655405,-33.29892062,1638331.35871966,-3746610.80025825,24,-7.71204560838467,151.485893268687,7.71204560838467
18991,149.769399,-33.2548919,1639366.46260889,-3741791.66418708,29,-1.36498576886734,151.259964527738,1.36498576886734
18992,149.7698182,-33.25661358,1639378.23384782,-3741987.43107885,27,-5.5041492749267,151.259964527738,5.5041492749267
18995,146.1144213,-35.02356743,1281982.21435449,-3895630.17547772,24.97334942,6.25833361081155,81.9105922417328,6.25833361081155
19001,148.4119833,-33.33447778,1513714.24048016,-3733847.37108351,27,2.96103385511447,54.8885080039201,2.96103385511447
19004,143.7425,-35.59083,1061426.46741638,-3936615.62204212,7.071067812,-9.59685271197466,42.0305252143405,9.59685271197466
19005,143.75341,-35.47251,1063617.52639632,-3923616.42024803,22.04540769,2.1192455255466,41.8553545556043,2.1192455255466
19013,147.6722015,-34.57292517,1428934.76151781,-3862339.05266494,15,-6.90700719232397,23.2751754696661,6.90700719232397
19015,139.24018,-34.69409,660673.713257298,-3806800.29619603,10.61445555,-3.10499586514086,70.7455843317596,3.10499586514086
19022,142.13056,-35.52194,916656.358287952,-3916510.9894476,22.04540769,0.928932511055056,75.8430480028298,0.928932511055056
19023,142.15833,-35.56222,918808.364908269,-3921171.40323797,21.2289111,-1.23937369542643,75.8430480028298,1.23937369542643
19032,142.154201,-35.542646,918608.344990278,-3918974.00562182,13,-8.78596584960735,75.8430480028298,8.78596584960735
19037,142.15,-35.49833,918619.867216169,-3914035.63536299,18.77942136,2.39467190639812,88.2130050853159,2.39467190639812
19041,148.2881305,-33.67454454,1497527.29739465,-3770032.13144027,27,3.08592851588601,33.8678475196639,3.08592851588601
19043,143.56722,-35.57361,1045799.19056724,-3933265.1222096,18.38477631,1.39684792671711,45.8201459529157,1.39684792671711
19046,143.89111,-35.54167,1075328.61230557,-3932420.51092938,18.77942136,9.23356788999686,68.7030406731737,9.23356788999686
19054,143.86719,-35.51061,1073491.81433648,-3928783.40358581,26.12789059,9.34156248335768,62.3639128146916,9.34156248335768
19055,143.86519,-35.51871,1073227.95453628,-3929662.68027738,17.96292478,3.52211118207284,62.3639128146916,3.52211118207284
19067,149.1452775,-33.06011858,1585049.29641545,-3712365.95104123,18,-18.212562139972,120.640732538097,18.212562139972
19076,142.45528,-35.54528,945761.833015758,-3921462.54473923,38,0.240071425433328,76.3810879312793,0.240071425433328
19077,142.37194,-35.46722,938943.076197925,-3912203.4771911,3,-16.4752784602836,76.3810879312792,16.4752784602836
19083,142.41389,-35.54028,942071.326608416,-3920603.09961458,30,1.66287463658398,76.3810879312792,1.66287463658398
19087,142.46,-35.52056,946412.45075333,-3918760.2845434,30,-3.69223497297236,76.3810879312792,3.69223497297236
19091,142.39917,-35.51444,940976.084885986,-3917633.25170413,21,-3.30101136102055,76.3810879312792,3.30101136102055
19099,142.40639,-35.5425,941374.288373725,-3920793.63478813,28,0.545792875811976,76.3810879312793,0.545792875811976
19100,142.435,-35.54083,943971.769944187,-3920819.82267499,19,-13.6113921792417,76.3810879312792,13.6113921792417
19102,142.44,-35.54194,944413.007067488,-3920979.68341247,24,-8.46995164110067,76.3810879312792,8.46995164110067
19105,142.18056,-35.58722,920593.712423465,-3924099.8513682,22.86190427,-0.891660925418861,65.875013001736,0.891660925418861
19106,142.31139,-35.53111,932901.255792017,-3918835.5063463,22,-0.194356937431664,76.3810879312792,0.194356937431664
19110,142.22917,-35.58861,924967.625923613,-3924604.87683862,24.49489743,1.90486984476676,78.5767905952143,1.90486984476676
19112,142.30806,-35.53528,932563.294948801,-3919272.97630709,30,6.59662235940166,76.3810879312792,6.59662235940166
19120,145.1839186,-35.3550976,1193979.89493307,-3923269.17756656,24,6.19098173820692,65.345266389957,6.19098173820692
19121,145.1280958,-35.35685996,1188922.14587394,-3922943.42588542,10,-4.91364085963362,76.6786365199066,4.91364085963362
19124,145.6822614,-35.2951496,1239654.2864972,-3921388.60264738,13,-7.81481710975589,95.3323190300346,7.81481710975589
19127,139.61981,-35.07852,692725.238051739,-3851518.73876632,19.59591794,3.63170916759095,33.9701990104426,3.63170916759095
19130,149.1857012,-33.73855746,1578606.70232172,-3787918.70001392,13,-8.41678455648256,131.366128190314,8.41678455648256
19132,143.06889,-35.55361,1001052.48286083,-3927059.97060272,20,6.13092815574343,56.1761942086399,6.13092815574343
19134,143.03306,-35.69667,996449.570037286,-3942610.62007266,12.65042805,-2.36128085720313,84.6385570484328,2.36128085720313
19140,148.1631753,-34.48346862,1474721.68076691,-3858032.59129589,26,-2.29141470898332,25.6235315938414,2.29141470898332
19142,144.5894574,-35.49364311,1138807.20517275,-3933160.47273845,22,8.4225445926266,35.021312631619,8.4225445926266
19145,148.3280988,-34.18956507,1493861.56831506,-3827465.93143229,22,1.13187033017433,41.0524126882495,1.13187033017433
19148,139.22359,-34.82005,658369.101083234,-3820713.51007227,17.96292478,-1.92648544328737,68.4062497376973,1.92648544328737
19149,142.03889,-35.50667,908512.001292934,-3914164.86453069,13.06394529,-4.67118307083438,74.5702464761366,4.67118307083438
19150,142.05972,-35.51778,910296.108843424,-3915543.71824048,21.2289111,2.04212485015967,70.86680241415,2.04212485015967
19155,142.04528,-35.55417,908674.577918077,-3919471.33423196,8.164965809,-9.3278744129993,66.4369817767143,9.3278744129993
19160,145.337479,-35.36959675,1207668.6307895,-3926315.45873131,35,18.3082364924421,74.4696425709058,18.3082364924421
19164,144.05722,-35.58806,1089820.18639393,-3938958.99883411,13,2.58749778662851,73.0132594025597,2.58749778662851
19167,144.0962611,-35.57388333,1093487.36094468,-3937724.79248238,12,-1.7488919825874,69.0857721472395,1.7488919825874
19168,144.0952472,-35.57456111,1093388.86187201,-3937791.07109223,20,6.75445790733957,69.0857721472395,6.75445790733957
19169,146.2695165,-35.10768413,1294967.9670543,-3906493.28064732,23,5.30924717404252,85.4627206066105,5.30924717404252
19175,145.7461372,-35.30884692,1245255.80721886,-3923523.73982532,35.67621345,13.8356723962401,105.351418313399,13.8356723962401
19195,144.2018737,-35.53659743,1103400.71267169,-3934509.31906612,24,14.0654609647524,61.7533972365545,14.0654609647524
